,summonerId,champion,champion level,champion points
4215,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,131,5,34636
4216,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,68,5,32256
4217,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,141,5,30479
4218,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,57,5,27484
4219,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,134,6,26612
4220,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,34,5,23414
4221,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,517,5,23121
4222,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,61,5,22744
4223,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,20,5,21746
4224,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,254,4,21572
4225,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,67,4,21520
4226,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,18,4,20420
4227,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,103,4,19074
4228,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,876,4,15657
4229,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,63,4,15632
4230,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,432,4,15527
4231,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,42,4,15442
4232,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,238,4,15365
4233,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,81,4,14803
4234,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,7,4,14772
4235,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,5,4,13939
4236,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,35,4,13419
4237,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,72,3,12525
4238,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,427,3,12367
4239,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,101,3,12144
4240,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,55,3,11799
4241,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,90,3,11698
4242,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,105,3,11663
4243,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,53,3,10926
4244,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,222,3,10895
4245,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,25,3,10752
4246,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,10,3,10530
4247,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,1,3,9778
4248,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,110,3,9249
4249,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,429,3,9180
4250,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,48,3,8874
4251,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,4,3,8364
4252,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,43,3,8220
4253,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,555,3,7695
4254,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,69,3,7293
4255,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,268,3,7029
4256,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,117,3,6977
4257,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,29,3,6974
4258,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,126,3,6825
4259,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,31,3,6604
4260,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,77,3,6573
4261,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,37,3,6359
4262,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,51,2,5983
4263,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,412,2,5930
4264,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,13,2,5881
4265,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,202,2,5874
4266,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,56,2,5746
4267,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,145,2,5696
4268,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,246,2,5586
4269,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,11,2,5572
4270,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,33,2,5304
4271,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,9,2,5304
4272,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,24,2,5293
4273,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,266,2,4875
4274,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,143,2,4793
4275,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,3,2,4778
4276,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,161,2,4548
4277,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,114,2,4453
4278,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,19,2,4429
4279,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,497,2,4235
4280,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,115,2,4142
4281,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,40,2,4019
4282,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,119,2,4003
4283,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,89,2,3981
4284,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,142,2,3879
4285,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,112,2,3873
4286,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,54,2,3620
4287,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,22,2,3599
4288,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,21,2,3460
4289,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,201,2,3421
4290,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,12,2,3262
4291,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,62,2,3217
4292,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,516,2,2888
4293,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,32,2,2755
4294,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,127,2,2696
4295,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,96,2,2668
4296,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,518,2,2596
4297,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,8,2,2533
4298,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,15,2,2499
4299,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,17,2,2273
4300,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,38,2,2220
4301,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,39,2,2069
4302,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,26,2,2015
4303,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,82,2,1987
4304,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,74,2,1917
4305,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,78,2,1872
4306,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,111,1,1606
4307,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,99,1,1468
4308,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,98,1,1455
4309,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,150,1,1389
4310,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,58,1,1371
4311,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,106,1,1339
4312,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,14,1,1317
4313,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,16,1,1297
4314,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,523,1,1266
4315,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,875,1,1192
4316,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,6,1,1136
4317,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,85,1,1008
4318,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,234,1,920
4319,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,75,1,852
4320,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,41,1,848
4321,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,50,1,843
4322,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,45,1,800
4323,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,86,1,702
4324,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,80,1,687
4325,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,223,1,401
4326,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,122,1,331
4327,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,350,1,320
4328,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,91,1,312
4329,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,36,1,235
4330,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,420,1,221
4331,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,498,1,201
4332,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,27,1,162
4333,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,133,1,110
4334,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,76,7,938427
4335,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,104,7,537066
4336,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,64,7,491747
4337,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,121,7,454645
4338,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,79,7,348099
4339,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,60,7,213355
4340,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,421,7,207220
4341,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,203,7,173034
4342,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,120,7,145452
4343,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,28,7,125934
4344,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,163,7,108051
4345,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,164,7,97525
4346,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,154,7,89653
4347,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,107,7,73076
4348,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,157,7,67147
4349,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,102,7,63034
4350,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,136,7,50717
4351,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,2,7,50018
4352,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,30,6,49154
4353,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,245,7,48042
4354,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,236,7,44235
4355,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,59,6,37508
4356,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,92,6,36112
4357,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,113,7,35480
4358,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,131,5,34636
4359,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,68,5,32256
4360,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,141,5,30479
4361,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,57,5,27484
4362,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,134,6,26612
4363,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,34,5,23414
4364,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,517,5,23121
4365,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,61,5,22744
4366,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,20,5,21746
4367,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,254,4,21572
4368,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,67,4,21520
4369,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,18,4,20420
4370,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,103,4,19074
4371,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,876,4,15657
4372,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,63,4,15632
4373,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,432,4,15527
4374,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,42,4,15442
4375,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,238,4,15365
4376,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,81,4,14803
4377,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,7,4,14772
4378,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,5,4,13939
4379,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,35,4,13419
4380,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,72,3,12525
4381,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,427,3,12367
4382,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,101,3,12144
4383,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,55,3,11799
4384,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,90,3,11698
4385,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,105,3,11663
4386,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,53,3,10926
4387,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,222,3,10895
4388,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,25,3,10752
4389,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,10,3,10530
4390,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,1,3,9778
4391,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,110,3,9249
4392,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,429,3,9180
4393,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,48,3,8874
4394,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,4,3,8364
4395,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,43,3,8220
4396,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,555,3,7695
4397,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,69,3,7293
4398,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,268,3,7029
4399,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,117,3,6977
4400,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,29,3,6974
4401,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,126,3,6825
4402,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,31,3,6604
4403,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,77,3,6573
4404,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,37,3,6359
4405,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,51,2,5983
4406,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,412,2,5930
4407,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,13,2,5881
4408,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,202,2,5874
4409,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,56,2,5746
4410,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,145,2,5696
4411,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,246,2,5586
4412,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,11,2,5572
4413,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,33,2,5304
4414,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,9,2,5304
4415,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,24,2,5293
4416,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,266,2,4875
4417,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,143,2,4793
4418,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,3,2,4778
4419,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,161,2,4548
4420,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,114,2,4453
4421,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,19,2,4429
4422,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,497,2,4235
4423,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,115,2,4142
4424,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,40,2,4019
4425,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,119,2,4003
4426,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,89,2,3981
4427,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,142,2,3879
4428,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,112,2,3873
4429,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,54,2,3620
4430,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,22,2,3599
4431,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,21,2,3460
4432,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,201,2,3421
4433,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,12,2,3262
4434,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,62,2,3217
4435,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,516,2,2888
4436,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,32,2,2755
4437,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,127,2,2696
4438,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,96,2,2668
4439,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,518,2,2596
4440,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,8,2,2533
4441,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,15,2,2499
4442,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,17,2,2273
4443,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,38,2,2220
4444,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,39,2,2069
4445,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,26,2,2015
4446,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,82,2,1987
4447,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,74,2,1917
4448,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,78,2,1872
4449,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,111,1,1606
4450,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,99,1,1468
4451,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,98,1,1455
4452,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,150,1,1389
4453,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,58,1,1371
4454,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,106,1,1339
4455,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,14,1,1317
4456,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,16,1,1297
4457,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,523,1,1266
4458,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,875,1,1192
4459,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,6,1,1136
4460,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,85,1,1008
4461,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,234,1,920
4462,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,75,1,852
4463,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,41,1,848
4464,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,50,1,843
4465,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,45,1,800
4466,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,86,1,702
4467,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,80,1,687
4468,i6TkhNTptRP3VDufU_uOsYx6YLAanBpNKPmFsjc3cb8ik9w,223,1,401
